ORIGINE	DESTINATION	Distance
1100112543	1100112533	760,8031
1100112543	1100112527	752,61267
1100112543	1100112546	1008,12988
1100112543	1100112529	644,49805
1100112543	1100112542	759,60162
1100112528	1100112543	690,10217
1100112528	1100112545	935,65137
1100112528	1100112529	753,08106
1100112528	1100112527	926,46179
1100112528	1100112544	621,11707
1100112528	1100112541	1393,39905
1100111329	1100111325	825,16547
1100112529	1100112544	637,57159
1100112529	1100112547	402,1666
1100112529	1100112528	753,08106
1100112529	1100112531	1031,35523
1100112529	1100112543	644,49805
1100112529	1100112546	709,24719
1100112544	1100112529	637,57159
1100112544	1100112531	442,77652
1100112544	1100112545	845,87787
1100112544	1100112528	621,11707
1100112547	1100112550	1252,25037
1100112547	1100112529	402,1666
1100112547	1100112548	425,65973
1100112547	1100112546	658,81635
1100112531	1100112549	1196,30994
1100112531	1100112544	442,77652
1100112531	1100112550	472,15384
1100112531	1100112529	1031,35523
1100112531	1100112545	764,94519
1100112550	1100112547	1252,25037
1100112550	1100112531	472,15384
1100112550	1100112549	1020,69586
1100112550	1100112532	551,94751
1100112550	1100112548	1094,93457
1100112550	1100112551	810,82117
1100112532	1100112552	1177,97583
1100112532	1100112564	911,35938
1100112532	1100112555	874,41303
1100112532	1100112550	551,94751
1100112532	1100112548	816,38129
1100112551	1100112553	1169,86731
1100112551	1100112552	895,52521
1100112551	1100112549	843,98993
1100112551	1100112550	810,82117
1100112552	1100112532	1177,97583
1100112552	1100112551	895,52521
1100112552	1100112553	760,37262
1100112552	1100112554	582,92651
1100112552	1100112555	723,89618
1100112555	1100112554	876,19049
1100112555	1100112569	1891,5614
1100112555	1100112532	874,41303
1100112555	1100112564	504,23465
1100112555	1100112552	723,89618
1100112554	1100112555	876,19049
1100112554	1100112553	895,86426
1100112554	1100112569	1414,65491
1100112554	1100112552	582,92651
1100118208	1100118216	547,7619
1100118208	1100118215	426,79065
1100118208	1100118212	553,24365
1100118208	1100118209	781,48224
1100118208	1100118207	682,1839
1100118208	1100118210	873,98932
1100116305	1100116304	792,33258
1100116305	1100116306	777,65698
1100116305	1100116318	1111,77612
1100116305	1100116503	951,05786
1100116305	1100116307	1477,67383
1100116304	1100116305	792,33258
1100116304	1100116207	557,21338
1100116304	1100116503	1061,2168
1100116304	1100114301	932,18189
1100116304	1100116318	1309,65466
1100116504	1100116501	1067,04785
1100116504	1100116507	1475,68652
1100116504	1100116506	499,21848
1100116504	1100116502	1209,97351
1100116504	1100114531	1024,84412
1100116504	1100116505	1144,80981
1100116504	1100114514	1883,81238
1100116501	1100116504	1067,04785
1100116501	1100116307	1421,69739
1100116501	1100116509	1098,88501
1100116501	1100116507	1340,10254
1100116501	1100116502	771,45117
1100114513	1100114534	708,42023
1100114513	1100116508	786,62427
1100114513	1100114516	899,08344
1100114513	1100114539	1201,70337
1100114513	1100114541	787,87268
1100114513	1100114514	821,60077
1100114549	1100114528	886,5061
1100114549	1100114527	1182,64941
1100112414	1100114521	1293,20935
1100112414	1100112422	834,92462
1100112414	1100114523	889,32636
1100112414	2575410014	1497,06982
1100112414	1100112410	1765,41504
1100112414	1100114537	1893,36328
1100112414	1100112421	1134,42468
1100112414	2575410010	1655,53076
1100115204	1100115205	580,9679
1100115204	1100115404	1010,57831
1100115204	1100115206	533,6366
1100115204	1100115203	730,08575
1100115204	1100115101	429,36884
1100115204	1100115102	1005,85193
1100115205	1100115204	580,9679
1100115205	1100115306	896,82159
1100115205	1100115201	966,57947
1100115205	1100115404	617,07874
1100115205	1100115206	500,13904
1100114536	1100114520	519,36621
1100114536	1100114528	1132,74719
1100114536	1100114522	1066,03247
1100114536	1100114529	680,44708
1100114528	1100114549	886,5061
1100114528	1100114526	1095,78723
1100114528	1100114536	1132,74719
1100114528	1100114529	1593,76697
1100114528	1100114524	1900,41797
1100114528	1100114527	995,0592
1100114548	1100114519	745,12585
1100114548	1100114526	1524,77527
1100114550	1100114551	717,46649
1100114550	1100114535	1078,92224
1100114550	1100114538	402,30817
1100114550	1100114555	546,9502
1100114550	1100114516	1351,25244
1100114551	1100114550	717,46649
1100114551	1100114555	930,22278
1100114551	1100114552	1106,1095
1100114551	1100114535	475,58609
1100114555	1100114552	637,07324
1100114555	1100114551	930,22278
1100114555	1100114550	546,9502
1100114552	1100114555	637,07324
1100114552	1100114556	857,85791
1100114552	1100114534	2081,08691
1100114552	1100114535	1562,74292
1100114552	1100114553	1438,27063
1100114552	1100114551	1106,1095
1100114552	1100114557	1030,39673
1100114552	1100114544	2289,82739
1100114553	1100114558	650,44666
1100114553	1100114556	676,70624
1100114553	1100114557	1119,55176
1100114553	1100114552	1438,27063
1100114553	1100114544	965,32233
1100114558	1100114553	650,44666
1100114558	1100114557	920,58545
1100114558	1100116507	1457,83435
1100114558	1100114546	885,99841
1100114557	1100114546	1435,33057
1100114557	1100114553	1119,55176
1100114557	1100114558	920,58545
1100114557	1100116415	941,12146
1100114557	1100114552	1030,39673
1100114546	1100114557	1435,33057
1100114546	1100116415	1304,32568
1100114546	1100116407	848,74439
1100114546	1100116406	1107,96436
1100114546	1100116507	1172,98804
1100114546	1100114558	885,99841
1100116417	1100116415	1018,79169
1100116417	1100116411	721,57098
1100116417	1100116412	801,33923
1100116417	1100116409	1234,1156
1100116417	1100116408	1090,5863
1100116415	1100116417	1018,79169
1100116415	1100114546	1304,32568
1100116415	1100116411	1115,2439
1100116415	1100116408	749,14874
1100116415	1100114557	941,12146
1100116415	1100116407	912,10437
1100116411	1100116412	1129,50903
1100116411	1100116417	721,57098
1100116411	1100116415	1115,2439
1100116412	1100116419	879,13709
1100116412	1100116411	1129,50903
1100116412	1100116416	1112,61072
1100116412	1100116413	1380,68787
1100116412	1100116417	801,33923
1100116412	1100116409	1507,39136
1100116418	1100116414	1668,20715
1100116418	1100116413	1254,26282
1100116418	1100115624	2651,92725
1100116414	1100116418	1668,20715
1100116414	1100116401	1270,79981
1100116414	1100116413	814,51502
1100116414	1100115624	1398,49304
1100115624	1100116404	2972,55542
1100115624	1100116418	2651,92725
1100115624	1100115639	2408,26856
1100115624	1100115632	1253,32935
1100115624	1100116402	2117,2522
1100115624	1100116414	1398,49304
1100115624	1100116401	1525,25757
1100115624	1100116403	1968,81067
1100115624	1100115630	1763,22925
1100115624	1100115607	3606,40649
1100115624	1100115629	2245,53272
1100115624	1100115626	3317,74561
1100116405	1100116403	997,53345
1100116405	1100116404	891,4516
1100116405	1100116402	756,06024
1100116405	1100116406	1098,79089
1100116405	1100116312	1226,29419
1100116404	1100115624	2972,55542
1100116404	1100116405	891,4516
1100116404	1100116403	1005,63397
1100116404	1100115607	1080,84973
1100116404	1100116301	1065,49414
1100116404	1100116312	1227,16773
1100115631	1100115638	975,58972
1100115631	1100115639	1700,20166
1100115631	1100115632	656,14563
1100115631	1100115635	1155,30762
1100115638	1100115631	975,58972
1100115638	1100115635	1628,17871
1100115638	1100115634	1490,18372
1100115638	1100115639	1607,20227
1100115635	1100115634	711,67749
1100115635	1100115627	658,7735
1100115635	1100115632	1420,39282
1100115635	1100115630	951,02564
1100115635	1100115638	1628,17871
1100115635	1100115631	1155,30762
1100119219	1100119218	1768,45789
1100119219	1100119221	643,49005
1100119219	1100119215	1445,69531
1100119219	1100115636	1844,3584
1100119221	1100119219	643,49005
1100119217	1100119222	1177,25476
1100119217	1100119218	1622,67273
1100119217	1100119210	1211,97681
1100119217	1100119209	794,42621
1100119217	1100119214	1679,1853
1100119217	1100119215	1838,73145
1100119222	1100119217	1177,25476
1100119222	1100119218	1026,37781
1100119222	1100119211	2349,03711
1100119222	1100119210	2341,22266
1100119102	1100119120	996,40784
1100119102	1100119101	472,24735
1100119102	1100119114	1107,80945
1100119102	1100119213	1881,60632
1100119102	1100118501	1360,33386
1100119102	1100118516	1497,14893
1100119102	1100119103	787,30286
1100119102	1100119115	1787,9353
1100113211	1100113203	724,68958
1100113211	1100113212	486,79208
1100113211	1100113202	520,61542
1100113211	1100113210	291,43848
1100113211	1100111102	758,08106
1100112564	1100112557	624,64447
1100112564	1100112532	911,35938
1100112564	1100112569	2052,32251
1100112564	1100112555	504,23465
1100112548	1100112546	929,32361
1100112548	1100112557	731,31104
1100112548	1100112547	425,65973
1100112548	1100112550	1094,93457
1100112548	1100112532	816,38129
1100112557	1100112564	624,64447
1100112557	1100112548	731,31104
1100112557	1100112546	1369,43689
1100112557	1100112569	2603,98511
1100112546	1100112548	929,32361
1100112546	1100112573	1910,60034
1100112546	1100112542	1214,23023
1100112546	1100112543	1008,12988
1100112546	1100112557	1369,43689
1100112546	1100112547	658,81635
1100112546	1100112529	709,24719
1100112542	1100112573	804,42615
1100112542	1100112546	1214,23023
1100112542	1100112533	448,80042
1100112542	1100112543	759,60162
1100112527	1100112540	1224,54797
1100112527	1100112541	911,82532
1100112527	1100112528	926,46179
1100112527	1100112543	752,61267
1100112527	1100112533	607,7359
1100112540	1100112527	1224,54797
1100112540	1100112541	1086,92151
1100112540	1100112573	1705,09961
1100112540	1100112526	1000,84863
1100112540	1100112533	1350,18481
1100112540	1100112512	2241,64526
1100112570	1100112571	519,92316
1100112570	1100112541	1557,39246
1100112570	1100111306	553,54773
1100112570	1100112537	967,76129
1100112570	1100111326	1590,66895
1100112570	1100112539	701,81018
1100112571	1100112570	519,92316
1100112571	1100112572	356,93665
1100112571	1100111326	1074,43066
1100112572	1100111326	724,97101
1100112572	1100112571	356,93665
1100111322	1100111324	824,8783
1100111322	1100111326	963,61304
1100111322	1100111323	616,50952
1100111322	1100111318	929,24237
1100111312	1100111105	1308,18713
1100111312	1100111317	800,12585
1100111312	1100111308	1200,04224
1100111312	1100111309	863,14075
1100111312	1100111327	525,10382
1100111312	1100111315	822,29236
1100111104	1100111115	806,2818
1100111104	1100111108	1589,15222
1100111104	1100111103	1405,64087
1100118304	1100118303	846,35877
1100118304	1100118311	583,66852
1100118304	1100118310	440,87814
1100118304	1100118305	764,04285
1100118303	1100118304	846,35877
1100118303	1100118307	1184,30139
1100118303	1100118302	734,61206
1100118303	1100118308	1132,99963
1100118303	1100118309	749,62421
1100118303	1100118310	634,92145
1100118302	1100118409	1058,8457
1100118302	1100118307	1121,9364
1100118302	1100118301	1008,09174
1100118302	1100118303	734,61206
1100118409	1100118408	923,73309
1100118409	1100118302	1058,8457
1100118409	1100118410	671,03967
1100118409	1100118414	918,22876
1100118409	1100118301	1046,13306
1100111328	1100112549	1680,91357
1100112553	1100112551	1169,86731
1100112553	1100112554	895,86426
1100112553	1100112552	760,37262
1100112541	1100112540	1086,92151
1100112541	1100112527	911,82532
1100112541	1100112570	1557,39246
1100112541	1100112545	1777,04456
1100112541	1100112539	1413,20691
1100112541	1100112528	1393,39905
1100112541	1100112526	1804,64099
1100112539	1100112526	812,4419
1100112539	1100112537	595,05341
1100112539	1100112541	1413,20691
1100112539	1100112570	701,81018
1100112537	1100112538	450,91763
1100112537	1100111306	1036,16736
1100112537	1100112539	595,05341
1100112537	1100112535	1022,70319
1100112537	1100112526	831,8819
1100112537	1100112570	967,76129
1100112549	1100112531	1196,30994
1100112549	1100111328	1680,91357
1100112549	1100112550	1020,69586
1100112549	1100112545	1067,54199
1100112549	1100112551	843,98993
1100112545	1100112528	935,65137
1100112545	1100112549	1067,54199
1100112545	1100112544	845,87787
1100112545	1100112531	764,94519
1100112545	1100112541	1777,04456
1100112560	1100112563	1227,98084
1100112560	1100112562	1192,94495
1100112560	1100112561	897,36108
1100112560	1100112575	1097,49439
1100112560	1100112559	488,16885
1100112560	1100112530	1175,89722
1100112563	1100112560	1227,98084
1100112563	1100112575	747,75769
1100112563	1100112558	833,40796
1100112563	1100112515	462,25794
1100112563	1100112559	1228,58167
1100112563	1100112565	1007,54669
1100112561	1100112575	894,0202
1100112561	1100112560	897,36108
1100112561	1100112426	1533,08411
1100112561	1100112562	843,30994
1100112425	1100112418	761,21527
1100112425	1100112424	645,04736
1100112425	1100112417	968,92835
1100112425	1100112420	839,1236
1100112425	1100112426	1513,85083
1100112425	2575410018	759,31848
1100112424	1100112423	451,95709
1100112424	1100112425	645,04736
1100112424	2575410018	777,95374
1100112424	1100112421	1159,83398
1100112424	1100112420	795,12207
1100112423	1100112424	451,95709
1100112423	1100112422	468,5228
1100112423	1100112421	1182,54382
1100112423	2575410018	925,80444
1100112423	2575410014	778,66516
1100112422	1100112414	834,92462
1100112422	1100112423	468,5228
1100112422	2575410014	737,4718
1100112422	1100112421	1215,80371
1100118405	1100118406	787,44336
1100118405	1100118520	837,80243
1100118405	1100118513	1330,05273
1100118405	1100118404	491,15695
1100118406	1100118405	787,44336
1100118406	1100118407	1027,11609
1100118406	1100118413	655,7124
1100118406	1100118404	847,81152
1100118407	1100118413	823,9364
1100118407	1100118406	1027,11609
1100118407	1100118414	1009,92688
1100118407	1100118408	646,88977
1100118504	1100118536	886,95129
1100118504	1100118503	843,0061
1100118504	1100118535	1021,62433
1100118504	1100118505	900,03455
1100118536	1100118504	886,95129
1100118536	1100118534	883,97229
1100118536	1100118523	948,18323
1100118536	1100118503	898,5946
1100118536	1100118524	710,48236
1100118534	1100118536	883,97229
1100118534	1100118522	707,76068
1100118534	1100118523	681,216
1100118534	1100118532	829,62079
1100118534	1100118521	1056,17407
1100118524	1100118529	898,75165
1100118524	1100118503	560,70654
1100118524	1100118523	624,11328
1100118524	1100118536	710,48236
1100118532	1100118533	1642,01392
1100118532	1100118521	452,80579
1100118532	1100118534	829,62079
1100118537	1100119124	1734,80896
1100118537	1100118533	3856,76611
1100119124	1100118537	1734,80896
1100119124	1100118533	4094,83887
1100119124	1100119119	4442,69678
1100115636	1100119215	1458,54663
1100115636	1100115634	1076,35486
1100115636	1100119214	1436,85791
1100115636	1100115627	1666,07141
1100115636	1100115623	1829,9519
1100115636	1100119219	1844,3584
1100115636	1100119216	1745,18042
1100115636	1100119206	2027,56104
1100115636	1100115622	1684,28821
1100119215	1100115636	1458,54663
1100119215	1100119219	1445,69531
1100119215	1100119218	1074,21753
1100119215	1100119214	1051,17542
1100119215	1100119217	1838,73145
1100114543	1100114542	1030,56604
1100114543	1100114519	1117,06177
1100114543	1100114515	2509,76538
1100114543	1100114539	1850,43909
1100114543	1100114545	1537,87439
1100114519	1100114548	745,12585
1100114519	1100114543	1117,06177
1100114519	1100114545	1805,42737
1100114519	1100114547	2042,31238
1100114519	1100114526	1796,38294
1100112573	1100112542	804,42615
1100112573	1100112520	2062,36523
1100112573	1100112546	1910,60034
1100112573	1100112540	1705,09961
1100112573	1100112533	918,74658
1100112573	1100112522	1420,90759
1100112573	1100112524	1605,68103
1100112573	1100112512	3179,76587
1100112573	1100112523	2290,08252
1100112533	1100112543	760,8031
1100112533	1100112542	448,80042
1100112533	1100112573	918,74658
1100112533	1100112540	1350,18481
1100112533	1100112527	607,7359
1100112512	1100112507	335,23526
1100112512	1100112514	1632,82239
1100112512	1100112509	1772,86438
1100112512	1100112516	1378,74707
1100112512	1100112522	1763,17261
1100112512	1100112526	1446,15674
1100112512	1100112508	963,65723
1100112512	1100112520	1427,93726
1100112512	1100112573	3179,76587
1100112512	1100112511	800,74591
1100112512	1100112540	2241,64526
1100112569	1100112555	1891,5614
1100112569	1100112564	2052,32251
1100112569	1100112554	1414,65491
1100112569	1100112557	2603,98511
1100115639	1100115632	1858,66699
1100115639	1100115624	2408,26856
1100115639	1100115631	1700,20166
1100115639	1100115638	1607,20227
1100113208	1100113205	751,50806
1100113208	1100113207	427,48322
1100113208	1100113210	519,97522
1100113208	1100113216	735,05048
1100113208	1100113209	457,84906
1100113208	1100113212	658,08441
1100113208	1100111103	965,12842
1100112575	1100112561	894,0202
1100112575	1100112563	747,75769
1100112575	1100112560	1097,49439
1100112575	1100112426	1474,64734
1100112575	1100112565	1066,5697
1100112426	1100112565	1752,0697
1100112426	1100112418	920,77246
1100112426	1100112561	1533,08411
1100112426	1100112425	1513,85083
1100112426	1100112575	1474,64734
1100112426	2575410018	1846,89929
1100112426	2575410013	1104,8595
1100114556	1100114552	857,85791
1100114556	1100114553	676,70624
2517510001	2517510002	2062,48535
2517510001	2517510003	1013,61731
2517510001	2517510005	479,4083
2517510001	2517510004	1392,28064
2517510002	2517510001	2062,48535
2517510002	2517510004	2414,07446
2517510002	2517510005	1587,48169
2517510003	2517510001	1013,61731
2517510004	2517510002	2414,07446
2517510004	2517510001	1392,28064
2517510005	2517510001	479,4083
2517510005	2517510002	1587,48169
2526910001	2526910002	1000,31885
2526910001	2526910003	1328,9043
2526910001	2526910004	1075,10254
2526910002	2526910001	1000,31885
2526910002	2526910005	2360,67407
2526910002	2526910003	1204,96692
2526910003	2526910004	1085,18689
2526910003	2526910001	1328,9043
2526910003	2526910002	1204,96692
2526910004	2526910003	1085,18689
2526910004	2526910001	1075,10254
2526910005	2526910002	2360,67407
2528610001	2528610002	1661,18189
2528610001	2547310001	1918,34192
2528610001	2547310002	1733,0199
2528610002	2528610001	1661,18189
2528610002	2547310003	1958,2439
2528610002	2547310001	2504,2041
2543010001	2543010002	1894,57324
2543010001	2543010003	1149,92322
2543010002	2543010001	1894,57324
2543010002	2543010003	1112,42749
2543010003	2543010001	1149,92322
2543010003	2543010002	1112,42749
2547310001	2547310002	1132,94006
2547310001	2528610001	1918,34192
2547310001	2528610002	2504,2041
2547310002	2547310001	1132,94006
2547310002	2528610001	1733,0199
2547310003	2528610002	1958,2439
2547310003	2547310004	1190,57581
2547310004	2547310005	767,39441
2547310004	2547310003	1190,57581
2547310005	2547310004	767,39441
2547310005	1100116413	1551,62012
2547310005	1100116416	1051,18164
2574010001	2574010002	613,6394
2574010002	2574010001	613,6394
2575810001	2575810002	1339,08484
2575810002	2575810001	1339,08484
2589910001	2589910002	1248,89063
2589910001	2589910003	1761,57385
2589910001	2589910007	495,87775
2589910001	2589910008	1280,04981
2589910001	2589910005	2424,87744
2589910001	2589910004	1422,16541
2589910002	2589910001	1248,89063
2589910002	2589910008	650,47577
2589910002	2589910009	923,99616
2589910002	2589910003	642,3454
2589910003	2589910004	1427,21387
2589910003	2589910001	1761,57385
2589910003	2589910002	642,3454
2589910004	2589910003	1427,21387
2589910004	2589910006	1278,11133
2589910004	2589910005	2909,84058
2589910004	2589910001	1422,16541
2589910005	2589910007	2135,34424
2589910005	2589910004	2909,84058
2589910005	2589910001	2424,87744
2589910006	2589910004	1278,11133
2589910007	2589910005	2135,34424
2589910007	2589910001	495,87775
2589910008	2589910009	626,35297
2589910008	2589910002	650,47577
2589910008	2589910001	1280,04981
2589910009	2589910008	626,35297
2589910009	2589910002	923,99616
2575410001	2575410002	831,07886
2575410001	2575410022	851,0061
2575410001	2575410003	1212,14526
2575410001	2575410023	1420,37366
2575410001	2575410004	1694,81116
2575410002	2575410001	831,07886
2575410002	2575410021	1207,56934
2575410002	2575410003	708,60437
2575410002	2575410009	1054,2832
2575410003	2575410004	1279,3346
2575410003	2575410002	708,60437
2575410003	2575410008	647,02344
2575410003	2575410001	1212,14526
2575410003	2575410009	729,8111
2575410004	2575410003	1279,3346
2575410004	2575410008	1191,98315
2575410004	2575410005	1461,06812
2575410004	2575410023	1461,68127
2575410004	2575410025	1970,66357
2575410004	2575410001	1694,81116
2575410005	2575410006	1263,01013
2575410005	2575410004	1461,06812
2575410005	2575410024	1134,2561
2575410005	2575410025	1526,91919
2575410005	2575410007	1724,98132
2575410005	2575410023	1168,2334
2575410006	2575410005	1263,01013
2575410006	2575410007	1055,6709
2575410006	2575410024	1221,67773
2575410007	2575410023	1411,04175
2575410007	2575410006	1055,6709
2575410007	2575410005	1724,98132
2575410008	2575410009	800,46783
2575410008	2575410003	647,02344
2575410008	2575410004	1191,98315
2575410009	2575410008	800,46783
2575410009	2575410015	768,26148
2575410009	2575410003	729,8111
2575410009	2575410002	1054,2832
2575410010	2575410011	884,17786
2575410010	2575410014	897,71716
2575410010	2575410017	1018,74524
2575410010	1100112414	1655,53076
2575410011	1100114527	1211,10889
2575410011	1100114521	1404,96936
2575410011	2575410010	884,17786
2575410011	2575410020	816,22626
2575410011	2575410021	1508,99731
2575410011	2575410016	1312,02454
2575410011	2575410017	1658,45581
2575410012	2575410013	709,90064
2575410012	2575410019	675,40057
2575410013	2575410012	709,90064
2575410013	2575410019	1081,78198
2575410013	1100112426	1104,8595
2575410014	1100112414	1497,06982
2575410014	1100112422	737,4718
2575410014	2575410017	797,64337
2575410014	2575410010	897,71716
2575410014	2575410018	1066,68433
2575410014	1100112423	778,66516
2575410015	2575410016	592,66602
2575410015	2575410009	768,26148
2575410015	2575410019	1754,58948
2575410015	2575410021	1968,68262
2575410016	2575410015	592,66602
2575410016	2575410017	931,29034
2575410016	2575410011	1312,02454
2575410016	2575410021	1629,81189
2575410017	2575410014	797,64337
2575410017	2575410018	1335,94922
2575410017	2575410016	931,29034
2575410017	2575410010	1018,74524
2575410017	2575410011	1658,45581
2575410017	2575410019	1118,30335
2575410018	1100112424	777,95374
2575410018	1100112425	759,31848
2575410018	2575410019	714,34399
2575410018	2575410014	1066,68433
2575410018	2575410017	1335,94922
2575410018	1100112423	925,80444
2575410018	1100112426	1846,89929
2575410019	2575410018	714,34399
2575410019	2575410015	1754,58948
2575410019	2575410012	675,40057
2575410019	2575410013	1081,78198
2575410019	2575410017	1118,30335
2575410020	2575410021	739,19782
2575410020	2575410011	816,22626
2575410020	1100114527	853,93225
2575410021	2575410020	739,19782
2575410021	2575410002	1207,56934
2575410021	2575410011	1508,99731
2575410021	2575410015	1968,68262
2575410021	2575410016	1629,81189
2575410021	1100114527	1346,29932
2575410022	2575410001	851,0061
2575410022	2575410023	1017,69727
2575410023	2575410007	1411,04175
2575410023	2575410022	1017,69727
2575410023	2575410004	1461,68127
2575410023	2575410005	1168,2334
2575410023	2575410001	1420,37366
2575410024	2575410025	1338,58179
2575410024	2575410005	1134,2561
2575410024	2575410006	1221,67773
2575410025	2575410024	1338,58179
2575410025	2575410004	1970,66357
2575410025	2575410005	1526,91919
